hour,hour_sin,hour_cos,day_of_week,day_sin,day_cos,month,month_sin,month_cos,is_weekend,road_type,city_zone,weather_condition,temperature_c,vehicle_count,average_speed_kmh,signal_cycle_time,road_capacity_utilization,incident_reported,school_zone,construction_zone,public_event_nearby,congestion_level
5,0.96593,0.25882,6,-0.78183,0.62349,7,-0.5,-0.86603,1,local,airport,clear,30.92,128,42.91,72.0,0.1676,0,1,0,0,low
10,0.5,-0.86603,6,-0.78183,0.62349,10,-0.86603,0.5,1,local,industrial,fog,24.22,0,45.49,162.9,0.4862,0,0,0,0,high
9,0.70711,-0.70711,1,0.78183,0.62349,2,0.86603,0.5,0,local,suburban,rain,7.5,1048,25.3,152.4,0.9557,0,0,0,0,severe
5,0.96593,0.25882,3,0.43388,-0.90097,6,0.0,-1.0,0,arterial,industrial,clear,32.48,83,56.2,157.3,0.1846,0,0,0,0,low
1,0.25882,0.96593,0,0.0,1.0,2,0.86603,0.5,0,arterial,suburban,rain,15.62,846,89.01,85.2,0.0806,1,0,0,0,low
18,-1.0,-0.0,6,-0.78183,0.62349,6,0.0,-1.0,1,expressway,airport,clear,23.66,5786,100.5,86.3,1.0,0,0,0,0,high
13,-0.25882,-0.96593,0,0.0,1.0,9,-1.0,-0.0,0,local,suburban,snow,31.32,80,22.8,157.1,0.9774,0,0,0,0,severe
19,-0.96593,0.25882,0,0.0,1.0,8,-0.86603,-0.5,0,arterial,industrial,storm,29.48,3813,26.85,160.5,1.0,1,0,0,0,severe
19,-0.96593,0.25882,3,0.43388,-0.90097,10,-0.86603,0.5,0,local,CBD,clear,22.63,1005,28.9,53.3,0.9774,0,0,0,0,severe
21,-0.70711,0.70711,0,0.0,1.0,4,0.86603,-0.5,0,local,residential,storm,15.69,2537,54.39,127.3,0.7704,0,0,1,1,severe
23,-0.25882,0.96593,6,-0.78183,0.62349,11,-0.5,0.86603,1,highway,suburban,clear,13.78,720,110.23,62.7,0.3193,0,0,0,0,low
1,0.25882,0.96593,3,0.43388,-0.90097,12,-0.0,1.0,0,local,CBD,rain,11.27,0,42.27,62.8,0.2847,0,0,0,0,low
12,0.0,-1.0,6,-0.78183,0.62349,1,0.5,0.86603,1,expressway,industrial,storm,6.22,2445,115.54,63.7,0.8278,0,0,1,0,severe
23,-0.25882,0.96593,3,0.43388,-0.90097,11,-0.5,0.86603,0,highway,suburban,rain,12.95,1250,91.32,54.9,0.1041,0,0,0,0,low
19,-0.96593,0.25882,3,0.43388,-0.90097,6,0.0,-1.0,0,local,airport,rain,29.2,1859,32.12,62.2,0.9777,0,0,0,1,severe
5,0.96593,0.25882,1,0.78183,0.62349,5,0.5,-0.86603,0,highway,suburban,clear,27.56,1482,106.44,53.2,0.372,0,1,0,0,moderate
5,0.96593,0.25882,1,0.78183,0.62349,8,-0.86603,-0.5,0,arterial,suburban,clear,30.14,1077,55.27,105.9,0.2303,0,0,0,0,low
13,-0.25882,-0.96593,1,0.78183,0.62349,11,-0.5,0.86603,0,local,industrial,rain,11.86,978,29.02,139.1,1.0,0,0,0,0,severe
21,-0.70711,0.70711,5,-0.97493,-0.22252,3,1.0,0.0,1,highway,residential,storm,17.52,2905,50.21,60.1,0.8436,0,0,0,1,severe
22,-0.5,0.86603,4,-0.43388,-0.90097,3,1.0,0.0,0,local,airport,clear,12.72,434,37.87,79.1,0.1612,1,1,0,1,moderate
12,0.0,-1.0,3,0.43388,-0.90097,3,1.0,0.0,0,local,residential,rain,14.87,906,29.32,127.8,1.0,0,0,0,1,high
9,0.70711,-0.70711,5,-0.97493,-0.22252,10,-0.86603,0.5,1,highway,airport,rain,16.13,4661,71.87,86.7,0.8517,0,0,0,0,severe
23,-0.25882,0.96593,2,0.97493,-0.22252,3,1.0,0.0,0,expressway,suburban,clear,21.51,429,123.79,100.0,0.1001,0,0,0,0,low
1,0.25882,0.96593,1,0.78183,0.62349,10,-0.86603,0.5,0,local,residential,clear,19.55,422,31.48,53.6,0.0336,0,0,0,0,low
2,0.5,0.86603,1,0.78183,0.62349,3,1.0,0.0,0,arterial,CBD,clear,11.43,357,61.36,61.4,0.2699,0,1,1,0,low
18,-1.0,-0.0,1,0.78183,0.62349,7,-0.5,-0.86603,0,highway,industrial,snow,26.6,6078,82.74,125.1,0.9655,0,0,0,0,severe
20,-0.86603,0.5,5,-0.97493,-0.22252,11,-0.5,0.86603,1,local,industrial,rain,6.72,537,40.31,145.9,0.6158,0,1,0,0,high
5,0.96593,0.25882,5,-0.97493,-0.22252,2,0.86603,0.5,1,arterial,suburban,fog,12.66,948,39.75,146.3,0.1858,1,1,0,0,low
16,-0.86603,-0.5,4,-0.43388,-0.90097,9,-1.0,-0.0,0,highway,airport,clear,30.92,6795,90.66,98.6,0.9615,0,0,0,0,severe
4,0.86603,0.5,0,0.0,1.0,3,1.0,0.0,0,arterial,residential,snow,14.35,0,41.92,63.1,0.0491,0,0,1,0,low
7,0.96593,-0.25882,3,0.43388,-0.90097,2,0.86603,0.5,0,arterial,CBD,clear,8.43,1797,38.69,122.4,1.0,0,0,0,0,severe
22,-0.5,0.86603,1,0.78183,0.62349,10,-0.86603,0.5,0,local,suburban,rain,13.34,425,43.63,154.0,0.3905,0,0,0,0,high
13,-0.25882,-0.96593,1,0.78183,0.62349,10,-0.86603,0.5,0,local,CBD,clear,17.77,649,35.75,70.9,0.9427,1,1,0,0,severe
20,-0.86603,0.5,2,0.97493,-0.22252,2,0.86603,0.5,0,expressway,residential,clear,14.85,669,31.31,120.5,0.8358,0,0,1,0,high
1,0.25882,0.96593,0,0.0,1.0,10,-0.86603,0.5,0,highway,residential,rain,21.55,851,94.02,86.5,0.2003,0,1,0,0,low
16,-0.86603,-0.5,5,-0.97493,-0.22252,8,-0.86603,-0.5,1,arterial,CBD,snow,29.08,2079,32.87,150.6,0.8794,0,0,0,1,severe
15,-0.70711,-0.70711,6,-0.78183,0.62349,3,1.0,0.0,1,local,industrial,clear,7.12,614,41.1,160.4,0.6098,0,0,0,0,high
4,0.86603,0.5,3,0.43388,-0.90097,11,-0.5,0.86603,0,local,industrial,clear,13.5,427,46.13,60.0,0.1022,0,0,0,0,moderate
0,0.0,1.0,0,0.0,1.0,4,0.86603,-0.5,0,highway,industrial,clear,22.98,1639,112.23,77.5,0.3723,0,0,0,0,low
17,-0.96593,-0.25882,1,0.78183,0.62349,4,0.86603,-0.5,0,arterial,CBD,rain,12.94,2593,43.79,91.0,1.0,0,0,0,0,severe
21,-0.70711,0.70711,4,-0.43388,-0.90097,1,0.5,0.86603,0,local,residential,storm,7.5,772,30.97,79.8,0.9437,0,1,0,0,high
10,0.5,-0.86603,4,-0.43388,-0.90097,8,-0.86603,-0.5,0,local,airport,clear,33.44,577,35.28,70.2,0.8657,0,1,0,0,severe
11,0.25882,-0.96593,2,0.97493,-0.22252,6,0.0,-1.0,0,highway,CBD,rain,25.56,4109,69.66,110.8,0.9796,0,0,0,0,severe
18,-1.0,-0.0,5,-0.97493,-0.22252,10,-0.86603,0.5,1,expressway,suburban,fog,24.53,7962,90.2,134.2,1.0,0,0,0,0,severe
3,0.70711,0.70711,4,-0.43388,-0.90097,9,-1.0,-0.0,0,local,industrial,clear,28.2,0,43.67,64.0,0.0045,0,0,1,0,low
11,0.25882,-0.96593,3,0.43388,-0.90097,9,-1.0,-0.0,0,highway,residential,snow,31.61,2914,103.81,89.3,0.8571,0,0,0,0,severe
11,0.25882,-0.96593,6,-0.78183,0.62349,12,-0.0,1.0,1,expressway,industrial,storm,14.6,2678,45.75,82.4,0.7601,0,0,0,0,severe
19,-0.96593,0.25882,4,-0.43388,-0.90097,10,-0.86603,0.5,0,highway,CBD,clear,19.21,9147,99.61,156.0,0.9833,0,0,1,0,severe
22,-0.5,0.86603,0,0.0,1.0,7,-0.5,-0.86603,0,highway,CBD,clear,30.77,1315,110.06,116.8,0.1608,0,0,0,0,moderate
4,0.86603,0.5,6,-0.78183,0.62349,6,0.0,-1.0,1,highway,CBD,clear,31.55,755,113.77,62.6,0.2336,0,0,0,0,moderate
3,0.70711,0.70711,1,0.78183,0.62349,11,-0.5,0.86603,0,highway,CBD,clear,9.54,364,106.12,120.7,0.1844,0,0,0,0,low
16,-0.86603,-0.5,3,0.43388,-0.90097,4,0.86603,-0.5,0,local,suburban,snow,15.52,6821,92.81,113.4,0.9567,0,0,0,0,severe
5,0.96593,0.25882,1,0.78183,0.62349,9,-1.0,-0.0,0,local,suburban,clear,29.45,464,43.18,64.0,0.2706,0,0,0,0,moderate
23,-0.25882,0.96593,4,-0.43388,-0.90097,8,-0.86603,-0.5,0,expressway,CBD,fog,26.56,897,88.05,56.3,0.3821,0,0,0,0,moderate
9,0.70711,-0.70711,2,0.97493,-0.22252,12,-0.0,1.0,0,arterial,CBD,rain,8.88,4514,46.71,112.7,0.9632,0,0,0,0,severe
11,0.25882,-0.96593,6,-0.78183,0.62349,6,0.0,-1.0,1,arterial,CBD,storm,29.87,1431,54.04,160.9,0.825,0,1,1,0,severe
12,0.0,-1.0,6,-0.78183,0.62349,9,-1.0,-0.0,1,arterial,CBD,clear,24.94,756,60.25,115.4,0.7728,0,1,0,0,severe
0,0.0,1.0,4,-0.43388,-0.90097,9,-1.0,-0.0,0,local,residential,storm,27.22,563,19.64,136.7,0.3895,0,1,0,1,low
22,-0.5,0.86603,5,-0.97493,-0.22252,3,1.0,0.0,1,highway,industrial,clear,18.77,503,111.4,165.0,0.133,0,0,0,0,low
20,-0.86603,0.5,2,0.97493,-0.22252,7,-0.5,-0.86603,0,expressway,CBD,clear,34.73,1941,51.78,59.9,0.8513,0,0,0,0,high
17,-0.96593,-0.25882,1,0.78183,0.62349,10,-0.86603,0.5,0,arterial,CBD,rain,22.5,3475,53.2,121.0,1.0,0,0,1,0,severe
4,0.86603,0.5,0,0.0,1.0,4,0.86603,-0.5,0,expressway,residential,fog,11.52,1795,92.27,148.4,0.3382,0,1,0,0,low
16,-0.86603,-0.5,1,0.78183,0.62349,1,0.5,0.86603,0,expressway,residential,snow,10.46,9641,61.33,94.3,1.0,0,0,0,0,severe
11,0.25882,-0.96593,3,0.43388,-0.90097,10,-0.86603,0.5,0,arterial,CBD,snow,15.42,2344,20.44,52.6,1.0,0,0,0,1,severe
15,-0.70711,-0.70711,4,-0.43388,-0.90097,1,0.5,0.86603,0,highway,CBD,clear,13.87,988,47.56,93.1,0.8495,0,1,0,0,severe
11,0.25882,-0.96593,0,0.0,1.0,4,0.86603,-0.5,0,expressway,airport,storm,18.13,2500,104.34,117.9,0.6752,0,1,0,0,moderate
6,1.0,0.0,2,0.97493,-0.22252,1,0.5,0.86603,0,local,CBD,clear,9.01,535,43.05,48.0,0.9869,0,0,0,0,severe
16,-0.86603,-0.5,3,0.43388,-0.90097,6,0.0,-1.0,0,arterial,suburban,fog,32.54,3163,61.7,156.4,0.9275,0,0,0,0,severe
7,0.96593,-0.25882,1,0.78183,0.62349,4,0.86603,-0.5,0,expressway,CBD,clear,25.57,7714,99.4,53.9,1.0,0,0,0,0,severe
19,-0.96593,0.25882,6,-0.78183,0.62349,10,-0.86603,0.5,1,local,industrial,clear,18.37,3378,55.96,56.3,1.0,0,0,0,1,severe
5,0.96593,0.25882,1,0.78183,0.62349,6,0.0,-1.0,0,expressway,airport,clear,30.34,1108,119.87,113.6,0.2952,0,0,0,0,low
18,-1.0,-0.0,2,0.97493,-0.22252,12,-0.0,1.0,0,highway,industrial,clear,10.9,6664,106.62,154.6,0.9962,0,0,0,0,severe
2,0.5,0.86603,3,0.43388,-0.90097,8,-0.86603,-0.5,0,expressway,industrial,snow,30.55,1004,67.58,145.3,0.2651,0,0,1,0,low
20,-0.86603,0.5,2,0.97493,-0.22252,2,0.86603,0.5,0,local,CBD,rain,8.31,305,14.65,122.9,0.7082,0,1,0,0,severe
19,-0.96593,0.25882,1,0.78183,0.62349,9,-1.0,-0.0,0,highway,suburban,rain,24.95,7020,69.73,165.7,0.9394,0,0,0,0,severe
13,-0.25882,-0.96593,1,0.78183,0.62349,7,-0.5,-0.86603,0,expressway,CBD,rain,31.62,4426,83.68,47.5,0.9655,0,0,0,0,severe
19,-0.96593,0.25882,5,-0.97493,-0.22252,2,0.86603,0.5,1,expressway,airport,clear,9.25,8219,102.77,150.0,1.0,0,0,0,0,severe
19,-0.96593,0.25882,3,0.43388,-0.90097,4,0.86603,-0.5,0,local,industrial,clear,19.12,1101,36.87,85.1,0.952,0,0,0,0,high
0,0.0,1.0,1,0.78183,0.62349,3,1.0,0.0,0,arterial,residential,clear,15.37,509,64.47,121.7,0.1981,0,0,0,0,low
11,0.25882,-0.96593,1,0.78183,0.62349,11,-0.5,0.86603,0,local,industrial,snow,13.87,1103,33.25,51.8,0.9689,0,0,0,0,severe
17,-0.96593,-0.25882,1,0.78183,0.62349,5,0.5,-0.86603,0,arterial,CBD,clear,21.65,4373,49.88,78.4,0.9636,0,0,1,0,severe
17,-0.96593,-0.25882,3,0.43388,-0.90097,7,-0.5,-0.86603,0,highway,CBD,storm,31.3,2864,27.71,89.4,1.0,1,0,0,0,severe
7,0.96593,-0.25882,5,-0.97493,-0.22252,12,-0.0,1.0,1,highway,suburban,clear,11.38,4927,86.15,137.0,1.0,0,0,0,0,severe
3,0.70711,0.70711,4,-0.43388,-0.90097,10,-0.86603,0.5,0,expressway,residential,snow,17.86,1255,121.65,123.5,0.258,1,0,0,0,moderate
17,-0.96593,-0.25882,3,0.43388,-0.90097,12,-0.0,1.0,0,local,industrial,rain,12.83,984,13.81,87.8,1.0,0,0,0,0,severe
1,0.25882,0.96593,3,0.43388,-0.90097,9,-1.0,-0.0,0,highway,CBD,rain,28.76,293,83.87,62.5,0.2179,0,0,0,0,moderate
22,-0.5,0.86603,4,-0.43388,-0.90097,1,0.5,0.86603,0,highway,residential,storm,2.4,377,55.13,63.8,0.1854,0,0,0,0,high
16,-0.86603,-0.5,4,-0.43388,-0.90097,12,-0.0,1.0,0,expressway,suburban,snow,11.26,9500,87.22,126.3,0.896,0,1,0,0,severe
19,-0.96593,0.25882,4,-0.43388,-0.90097,11,-0.5,0.86603,0,arterial,CBD,clear,11.81,3670,50.23,112.8,1.0,0,0,0,0,severe
4,0.86603,0.5,0,0.0,1.0,1,0.5,0.86603,0,highway,industrial,clear,6.85,636,50.92,39.9,0.1046,0,0,0,0,low
4,0.86603,0.5,0,0.0,1.0,12,-0.0,1.0,0,highway,CBD,fog,9.35,1348,83.58,88.8,0.2489,0,0,0,0,low
13,-0.25882,-0.96593,5,-0.97493,-0.22252,7,-0.5,-0.86603,1,arterial,CBD,rain,28.81,1451,41.62,118.0,1.0,0,0,0,0,severe
22,-0.5,0.86603,3,0.43388,-0.90097,3,1.0,0.0,0,local,industrial,clear,14.52,0,42.22,141.6,0.0496,0,0,0,0,low
15,-0.70711,-0.70711,0,0.0,1.0,8,-0.86603,-0.5,0,local,industrial,fog,35.04,700,54.24,131.2,0.5177,0,0,0,0,high
3,0.70711,0.70711,3,0.43388,-0.90097,1,0.5,0.86603,0,arterial,CBD,storm,5.0,111,38.76,52.8,0.1914,0,1,0,0,moderate
4,0.86603,0.5,0,0.0,1.0,6,0.0,-1.0,0,arterial,CBD,clear,24.77,772,62.9,146.3,0.3275,0,0,0,0,low
14,-0.5,-0.86603,0,0.0,1.0,7,-0.5,-0.86603,0,highway,residential,rain,33.68,1641,92.76,81.9,0.534,0,0,1,0,high
14,-0.5,-0.86603,4,-0.43388,-0.90097,6,0.0,-1.0,0,local,residential,snow,27.75,420,19.01,175.1,1.0,0,0,0,0,severe
20,-0.86603,0.5,1,0.78183,0.62349,8,-0.86603,-0.5,0,highway,industrial,storm,32.93,2780,39.36,122.7,0.6769,1,0,0,0,severe
8,0.86603,-0.5,0,0.0,1.0,1,0.5,0.86603,0,arterial,airport,clear,17.28,3045,60.22,121.3,1.0,0,0,0,0,severe
19,-0.96593,0.25882,1,0.78183,0.62349,5,0.5,-0.86603,0,local,CBD,clear,30.0,574,37.15,150.2,1.0,0,0,0,0,high
12,0.0,-1.0,0,0.0,1.0,4,0.86603,-0.5,0,arterial,residential,rain,23.32,2922,33.43,152.0,0.993,0,1,0,0,severe
14,-0.5,-0.86603,5,-0.97493,-0.22252,11,-0.5,0.86603,1,expressway,airport,snow,15.69,3351,65.55,162.2,0.6213,0,0,0,0,severe
22,-0.5,0.86603,4,-0.43388,-0.90097,8,-0.86603,-0.5,0,local,CBD,clear,28.11,465,33.73,149.1,0.5514,0,0,0,1,moderate
21,-0.70711,0.70711,1,0.78183,0.62349,7,-0.5,-0.86603,0,arterial,suburban,clear,30.26,1460,60.88,166.9,0.9214,0,0,0,0,severe
23,-0.25882,0.96593,5,-0.97493,-0.22252,5,0.5,-0.86603,1,local,CBD,clear,17.06,0,52.67,97.2,0.0904,0,0,0,0,moderate
1,0.25882,0.96593,6,-0.78183,0.62349,1,0.5,0.86603,1,local,CBD,clear,6.67,0,45.56,116.5,0.0286,0,0,0,0,low
16,-0.86603,-0.5,4,-0.43388,-0.90097,12,-0.0,1.0,0,highway,residential,clear,15.98,8035,92.15,107.8,1.0,0,0,1,0,severe
6,1.0,0.0,5,-0.97493,-0.22252,4,0.86603,-0.5,1,arterial,industrial,fog,14.51,1000,52.87,135.9,0.3895,0,0,0,0,moderate
2,0.5,0.86603,4,-0.43388,-0.90097,10,-0.86603,0.5,0,arterial,suburban,rain,22.1,675,92.98,130.9,0.367,0,1,1,0,low
20,-0.86603,0.5,3,0.43388,-0.90097,5,0.5,-0.86603,0,local,suburban,rain,30.15,239,27.61,104.1,0.9444,0,0,0,0,severe
20,-0.86603,0.5,2,0.97493,-0.22252,4,0.86603,-0.5,0,highway,residential,snow,15.2,3306,62.62,157.0,0.9054,1,0,0,0,severe
18,-1.0,-0.0,5,-0.97493,-0.22252,10,-0.86603,0.5,1,local,residential,fog,24.11,1693,36.51,182.7,1.0,0,0,0,0,severe
3,0.70711,0.70711,2,0.97493,-0.22252,10,-0.86603,0.5,0,expressway,residential,rain,16.43,1511,87.15,64.8,0.2334,0,0,0,0,low
7,0.96593,-0.25882,4,-0.43388,-0.90097,4,0.86603,-0.5,0,expressway,airport,rain,16.35,8865,75.99,42.9,0.9022,0,1,0,0,severe
5,0.96593,0.25882,0,0.0,1.0,9,-1.0,-0.0,0,highway,CBD,fog,23.55,1195,78.35,108.6,0.185,0,1,0,0,low
5,0.96593,0.25882,4,-0.43388,-0.90097,10,-0.86603,0.5,0,highway,industrial,storm,18.93,886,116.6,61.2,0.0399,0,0,0,0,low
3,0.70711,0.70711,2,0.97493,-0.22252,8,-0.86603,-0.5,0,expressway,industrial,clear,30.08,0,126.29,152.5,0.0917,0,0,1,0,low
17,-0.96593,-0.25882,3,0.43388,-0.90097,9,-1.0,-0.0,0,expressway,CBD,rain,30.08,7830,89.33,85.4,0.9564,0,0,0,0,severe
23,-0.25882,0.96593,1,0.78183,0.62349,10,-0.86603,0.5,0,expressway,CBD,clear,24.17,854,117.91,118.4,0.0585,0,0,0,0,low
3,0.70711,0.70711,3,0.43388,-0.90097,3,1.0,0.0,0,expressway,CBD,clear,11.62,382,118.51,161.5,0.0719,0,0,0,0,low
17,-0.96593,-0.25882,3,0.43388,-0.90097,3,1.0,0.0,0,expressway,residential,rain,17.61,6963,80.39,60.3,1.0,0,0,1,0,severe
21,-0.70711,0.70711,2,0.97493,-0.22252,1,0.5,0.86603,0,arterial,CBD,storm,7.0,1123,28.25,55.0,0.7342,0,0,0,0,severe
7,0.96593,-0.25882,6,-0.78183,0.62349,8,-0.86603,-0.5,1,arterial,residential,rain,23.84,2095,45.49,67.0,0.9076,0,0,0,0,severe
0,0.0,1.0,5,-0.97493,-0.22252,2,0.86603,0.5,1,arterial,suburban,clear,14.95,750,62.53,128.7,0.1789,0,0,0,0,low
13,-0.25882,-0.96593,5,-0.97493,-0.22252,10,-0.86603,0.5,1,local,residential,clear,21.99,810,37.85,115.8,0.9071,0,0,1,0,severe
15,-0.70711,-0.70711,3,0.43388,-0.90097,4,0.86603,-0.5,0,expressway,residential,rain,15.07,2707,91.64,161.9,0.8081,0,0,0,0,severe
16,-0.86603,-0.5,6,-0.78183,0.62349,9,-1.0,-0.0,1,expressway,residential,clear,25.13,4137,99.11,63.5,0.9864,0,0,0,0,severe
6,1.0,0.0,2,0.97493,-0.22252,12,-0.0,1.0,0,expressway,CBD,fog,7.61,3730,81.9,94.8,1.0,0,0,1,0,severe
13,-0.25882,-0.96593,6,-0.78183,0.62349,4,0.86603,-0.5,1,arterial,CBD,fog,15.58,1382,54.5,65.7,0.8898,1,0,0,0,severe
20,-0.86603,0.5,4,-0.43388,-0.90097,5,0.5,-0.86603,0,arterial,suburban,clear,20.89,893,65.73,135.1,0.7745,0,0,0,0,high
1,0.25882,0.96593,4,-0.43388,-0.90097,4,0.86603,-0.5,0,arterial,airport,snow,13.74,1300,38.55,106.0,0.4167,1,0,0,1,low
3,0.70711,0.70711,4,-0.43388,-0.90097,12,-0.0,1.0,0,highway,residential,clear,7.39,724,121.9,101.7,0.1008,0,0,0,0,low
19,-0.96593,0.25882,5,-0.97493,-0.22252,9,-1.0,-0.0,1,arterial,suburban,snow,30.46,2353,47.84,154.1,1.0,0,0,0,0,severe
13,-0.25882,-0.96593,4,-0.43388,-0.90097,12,-0.0,1.0,0,local,airport,fog,9.62,1276,25.49,67.0,1.0,0,0,0,0,severe
7,0.96593,-0.25882,2,0.97493,-0.22252,9,-1.0,-0.0,0,highway,airport,clear,25.63,7552,95.45,126.2,1.0,0,0,0,0,severe
16,-0.86603,-0.5,1,0.78183,0.62349,5,0.5,-0.86603,0,local,residential,clear,24.43,7825,94.58,165.6,0.9744,0,0,0,0,high
10,0.5,-0.86603,6,-0.78183,0.62349,6,0.0,-1.0,1,highway,residential,rain,29.13,3280,77.98,115.7,0.8032,0,0,0,0,severe
19,-0.96593,0.25882,3,0.43388,-0.90097,4,0.86603,-0.5,0,expressway,CBD,storm,10.63,9496,49.22,137.8,0.9401,0,0,0,0,severe
8,0.86603,-0.5,6,-0.78183,0.62349,9,-1.0,-0.0,1,arterial,CBD,clear,24.24,2317,50.07,92.7,1.0,0,0,0,0,severe
16,-0.86603,-0.5,5,-0.97493,-0.22252,10,-0.86603,0.5,1,highway,airport,clear,20.01,4860,93.84,117.1,1.0,0,1,1,0,severe
7,0.96593,-0.25882,3,0.43388,-0.90097,8,-0.86603,-0.5,0,local,CBD,snow,21.87,1258,15.22,117.9,0.983,0,1,1,0,severe
13,-0.25882,-0.96593,4,-0.43388,-0.90097,1,0.5,0.86603,0,local,industrial,clear,13.47,1455,32.52,82.6,0.9853,0,0,0,0,high
10,0.5,-0.86603,0,0.0,1.0,8,-0.86603,-0.5,0,arterial,industrial,rain,32.35,1809,42.85,118.3,0.857,0,0,0,0,severe
0,0.0,1.0,0,0.0,1.0,4,0.86603,-0.5,0,expressway,CBD,clear,11.54,878,110.35,124.7,0.1442,0,0,0,0,low
2,0.5,0.86603,2,0.97493,-0.22252,11,-0.5,0.86603,0,highway,suburban,clear,16.59,1028,114.37,153.4,0.2305,0,1,0,0,low
21,-0.70711,0.70711,0,0.0,1.0,1,0.5,0.86603,0,arterial,suburban,rain,8.59,1525,51.67,110.9,0.8726,0,0,0,0,severe
11,0.25882,-0.96593,3,0.43388,-0.90097,1,0.5,0.86603,0,expressway,CBD,fog,9.73,3360,75.71,111.7,0.8751,0,0,0,1,severe
10,0.5,-0.86603,5,-0.97493,-0.22252,11,-0.5,0.86603,1,arterial,CBD,rain,16.07,927,64.82,65.3,0.5263,0,0,0,0,moderate
17,-0.96593,-0.25882,0,0.0,1.0,8,-0.86603,-0.5,0,highway,residential,rain,27.02,6641,78.69,62.7,0.9658,0,0,0,0,severe
14,-0.5,-0.86603,6,-0.78183,0.62349,11,-0.5,0.86603,1,local,suburban,clear,15.34,892,45.29,138.1,0.7615,0,0,0,0,high
10,0.5,-0.86603,6,-0.78183,0.62349,6,0.0,-1.0,1,highway,residential,snow,30.36,1555,60.21,79.9,0.6444,0,0,0,0,high
15,-0.70711,-0.70711,6,-0.78183,0.62349,12,-0.0,1.0,1,arterial,CBD,fog,6.69,0,40.1,95.3,0.5221,0,0,0,0,severe
22,-0.5,0.86603,2,0.97493,-0.22252,1,0.5,0.86603,0,arterial,industrial,clear,10.59,367,71.63,88.3,0.1445,0,0,0,1,low
9,0.70711,-0.70711,3,0.43388,-0.90097,12,-0.0,1.0,0,expressway,industrial,fog,11.36,7443,72.52,70.7,0.9199,0,0,0,0,severe
11,0.25882,-0.96593,3,0.43388,-0.90097,5,0.5,-0.86603,0,local,suburban,rain,27.2,3219,85.49,121.6,0.857,0,0,0,0,severe
22,-0.5,0.86603,0,0.0,1.0,5,0.5,-0.86603,0,local,industrial,snow,27.99,272,73.13,66.7,0.2544,0,0,0,0,high
6,1.0,0.0,3,0.43388,-0.90097,2,0.86603,0.5,0,highway,CBD,rain,9.69,3424,78.47,170.9,0.9833,0,1,1,0,severe
5,0.96593,0.25882,6,-0.78183,0.62349,9,-1.0,-0.0,1,arterial,residential,fog,20.57,527,33.37,66.1,0.0628,0,0,0,0,low
21,-0.70711,0.70711,0,0.0,1.0,2,0.86603,0.5,0,arterial,residential,clear,15.57,3906,98.16,98.3,1.0,0,0,1,0,high
18,-1.0,-0.0,4,-0.43388,-0.90097,3,1.0,0.0,0,local,residential,snow,14.63,1994,25.5,99.4,0.9963,1,0,0,0,severe
18,-1.0,-0.0,0,0.0,1.0,5,0.5,-0.86603,0,expressway,suburban,clear,23.58,5934,115.38,128.8,1.0,0,0,0,0,severe
7,0.96593,-0.25882,4,-0.43388,-0.90097,11,-0.5,0.86603,0,highway,industrial,storm,12.91,4385,33.29,92.1,1.0,0,1,0,0,severe
7,0.96593,-0.25882,0,0.0,1.0,9,-1.0,-0.0,0,expressway,CBD,clear,23.53,8321,111.2,86.6,0.9366,0,1,0,0,severe
5,0.96593,0.25882,5,-0.97493,-0.22252,10,-0.86603,0.5,1,expressway,industrial,rain,19.57,1743,98.46,98.3,0.3616,1,0,0,1,moderate
4,0.86603,0.5,4,-0.43388,-0.90097,7,-0.5,-0.86603,0,arterial,residential,clear,26.63,545,113.87,121.2,0.2449,0,0,0,0,low
11,0.25882,-0.96593,5,-0.97493,-0.22252,3,1.0,0.0,1,arterial,CBD,rain,10.4,764,48.09,156.8,0.3728,0,0,0,0,moderate
2,0.5,0.86603,4,-0.43388,-0.90097,3,1.0,0.0,0,expressway,residential,clear,20.98,379,125.69,88.9,0.0651,0,0,0,0,low
4,0.86603,0.5,2,0.97493,-0.22252,8,-0.86603,-0.5,0,expressway,residential,clear,25.3,304,132.5,91.7,0.1623,0,0,1,0,low
4,0.86603,0.5,1,0.78183,0.62349,1,0.5,0.86603,0,highway,industrial,clear,9.45,862,110.34,67.2,0.1274,0,0,0,0,low
4,0.86603,0.5,1,0.78183,0.62349,9,-1.0,-0.0,0,highway,industrial,storm,24.72,1091,42.07,123.6,0.2962,0,1,0,1,moderate
19,-0.96593,0.25882,1,0.78183,0.62349,7,-0.5,-0.86603,0,arterial,airport,rain,30.93,2887,40.05,83.9,0.9591,0,0,0,0,severe
22,-0.5,0.86603,6,-0.78183,0.62349,12,-0.0,1.0,1,arterial,suburban,storm,1.1,310,27.12,92.5,0.0543,0,0,1,0,moderate
20,-0.86603,0.5,4,-0.43388,-0.90097,11,-0.5,0.86603,0,expressway,residential,rain,12.45,3993,94.69,73.6,0.769,0,0,0,0,high
14,-0.5,-0.86603,6,-0.78183,0.62349,4,0.86603,-0.5,1,expressway,suburban,rain,23.68,3128,113.1,60.3,0.5507,0,0,0,0,high
19,-0.96593,0.25882,3,0.43388,-0.90097,10,-0.86603,0.5,0,arterial,residential,snow,23.15,3525,59.42,67.3,0.986,1,0,1,0,severe
